172	3	1236
172	4	1346
173	0	1065
173	1	1223
173	2	1229
173	3	1235
173	4	1331
174	0	1164
174	1	1222
174	2	1234
174	3	1235
174	4	1257
175	0	1143
175	1	1225
175	2	1234
175	3	1235
175	4	1243
176	0	1164
176	1	1223
176	2	1231
176	3	1235
176	4	1420
177	0	1129
177	1	1223
177	2	1233
177	3	1235
177	4	1420
178	0	1119
178	1	1223
178	2	1233
178	3	1235
178	4	1284
179	0	1129
179	1	1222
179	2	1231
179	3	1236
179	4	1271
180	0	1086
180	1	1223
180	2	1233
180	3	1235
180	4	1243
181	0	1164
181	1	1222
181	2	1234
181	3	1235
181	4	1346
182	0	1098
182	1	1223
182	2	1233
182	3	1236
182	4	1346
183	0	1143
183	1	1223
183	2	1234
183	3	1235
183	4	1380
184	0	1221
184	1	1226
184	2	1230
184	3	1235
184	4	1245
185	0	1152
185	1	1223
185	2	1234
185	3	1236
185	4	1397
186	0	1119
186	1	1225
186	2	1234
186	3	1235
186	4	1302
187	0	1073
187	1	1223
187	2	1231
187	3	1236
187	4	1278
188	0	1119
188	1	1226
188	2	1233
188	3	1235
188	4	1410
189	0	1126
189	1	1223
189	2	1231
189	3	1236
189	4	1259
190	0	1152
190	1	1225
190	2	1234
190	3	1236
190	4	1379
191	0	1152
191	1	1222
191	2	1234
191	3	1236
191	4	1397
192	0	1120
192	1	1226
192	2	1231
192	3	1235
192	4	1245
193	0	1187
193	1	1223
193	2	1231
193	3	1235
193	4	1425
194	0	1063
194	1	1226
194	2	1232
194	3	1235
194	4	1286
195	0	1165
195	1	1226
195	2	1234
195	3	1235
195	4	1346
196	0	1086
196	1	1226
196	2	1233
196	3	1235
196	4	1302
197	0	1086
197	1	1226
197	2	1233
197	3	1235
197	4	1408
198	0	1164
198	1	1225
198	2	1234
198	3	1236
198	4	1284
199	0	1129
199	1	1226
199	2	1228
199	3	1235
199	4	1397
200	0	1038
200	1	1226
200	2	1230
200	3	1235
200	4	1243
201	0	1099
201	1	1226
201	2	1232
201	3	1235
201	4	1302
202	0	1165
202	1	1226
202	2	1231
202	3	1236
202	4	1247
203	0	1086
203	1	1225
203	2	1233
203	3	1235
203	4	1332
204	0	1143
204	1	1223
204	2	1231
204	3	1235
204	4	1346
205	0	1152
205	1	1226
205	2	1231
205	3	1235
205	4	1247
206	0	1136
206	1	1223
206	2	1234
206	3	1235
206	4	1397
207	0	1182
207	1	1223
207	2	1231
207	3	1235
207	4	1259
208	0	1164
208	1	1222
208	2	1229
208	3	1235
208	4	1279
209	0	1110
209	1	1223
209	2	1234
209	3	1235
209	4	1245
210	0	1096
210	1	1223
210	2	1233
210	3	1235
210	4	1346
211	0	1143
211	1	1225
211	2	1234
211	3	1235
211	4	1243
212	0	1119
212	1	1225
212	2	1230
212	3	1235
212	4	1259
213	0	1164
213	1	1225
213	2	1234
213	3	1235
213	4	1287
214	0	1143
214	1	1222
214	2	1234
214	3	1235
214	4	1379
215	0	1164
215	1	1223
215	2	1234
215	3	1235
215	4	1302
216	0	1119
216	1	1226
216	2	1230
216	3	1236
216	4	1286
217	0	1143
217	1	1226
217	2	1233
217	3	1235
217	4	1271
218	0	1178
218	1	1225
218	2	1234
218	3	1235
218	4	1243
219	0	1175
219	1	1222
219	2	1234
219	3	1235
219	4	1420
220	0	1164
220	1	1223
220	2	1234
220	3	1236
220	4	1290
221	0	1164
221	1	1225
221	2	1234
221	3	1235
221	4	1278
222	0	1175
222	1	1223
222	2	1234
222	3	1235
222	4	1420
223	0	1038
223	1	1223
223	2	1230
223	3	1235
223	4	1302
224	0	1143
224	1	1223
224	2	1234
224	3	1236
224	4	1373
225	0	1187
225	1	1223
225	2	1234
225	3	1235
225	4	1247
226	0	1143
226	1	1226
226	2	1231
226	3	1235
226	4	1270
227	0	1068
227	1	1226
227	2	1231
227	3	1235
227	4	1380
228	0	1175
228	1	1226
228	2	1234
228	3	1236
228	4	1259
229	0	1164
229	1	1223
229	2	1234
229	3	1235
229	4	1397
230	0	1164
230	1	1223
230	2	1234
230	3	1235
230	4	1319
231	0	1120
231	1	1225
231	2	1234
231	3	1236
231	4	1284
232	0	1143
232	1	1223
232	2	1233
232	3	1236
232	4	1286
233	0	1143
233	1	1223
233	2	1231
233	3	1235
233	4	1362
234	0	1159
234	1	1225
234	2	1228
234	3	1235
234	4	1270
235	0	1136
235	1	1223
235	2	1234
235	3	1236
235	4	1302
236	0	1170
236	1	1226
236	2	1231
236	3	1235
236	4	1362
237	0	1179
237	1	1227
237	2	1230
237	3	1235
237	4	1243
238	0	1136
238	1	1223
238	2	1234
238	3	1235
238	4	1397
239	0	1091
239	1	1226
239	2	1234
239	3	1235
239	4	1320
240	0	1136
240	1	1223
240	2	1234
240	3	1235
240	4	1245
241	0	1193
241	1	1223
241	2	1231
241	3	1235
241	4	1259
242	0	1081
242	1	1223
242	2	1234
242	3	1235
242	4	1379
243	0	1187
243	1	1225
243	2	1234
243	3	1236
243	4	1248
244	0	1087
244	1	1223
244	2	1234
244	3	1235
244	4	1248
245	0	1164
245	1	1223
245	2	1234
245	3	1235
245	4	1331
246	0	1143
246	1	1222
246	2	1234
246	3	1235
246	4	1286
247	0	1060
247	1	1222
247	2	1234
247	3	1235
247	4	1247
248	0	1143
248	1	1223
248	2	1234
248	3	1235
248	4	1245
249	0	1164
249	1	1225
249	2	1234
249	3	1235
249	4	1346
250	0	1164
250	1	1222
250	2	1234
250	3	1235
250	4	1420
251	0	1164
251	1	1226
251	2	1234
251	3	1236
251	4	1243
252	0	1119
252	1	1222
252	2	1231
252	3	1235
252	4	1270
253	0	1164
253	1	1225
253	2	1234
253	3	1235
253	4	1302
254	0	1106
254	1	1226
254	2	1233
254	3	1235
254	4	1243
255	0	1063
255	1	1226
255	2	1228
255	3	1237
255	4	1245
256	0	1164
256	1	1225
256	2	1234
256	3	1235
256	4	1397
257	0	1086
257	1	1226
257	2	1230
257	3	1235
257	4	1380
258	0	1063
258	1	1226
258	2	1231
258	3	1235
258	4	1244
259	0	1152
259	1	1225
259	2	1234
259	3	1236
259	4	1270
260	0	1146
260	1	1226
260	2	1231
260	3	1236
260	4	1243
261	0	1014
261	1	1226
261	2	1233
261	3	1235
261	4	1245
262	0	1063
262	1	1226
262	2	1233
262	3	1235
262	4	1346
263	0	1164
263	1	1223
263	2	1234
263	3	1236
263	4	1362
264	0	1187
264	1	1223
264	2	1231
264	3	1235
264	4	1420
265	0	1068
265	1	1226
265	2	1230
265	3	1235
265	4	1429
266	0	1164
266	1	1225
266	2	1234
266	3	1236
266	4	1278
267	0	1143
267	1	1223
267	2	1231
267	3	1235
267	4	1302
268	0	1164
268	1	1223
268	2	1231
268	3	1235
268	4	1243
269	0	1146
269	1	1226
269	2	1234
269	3	1235
269	4	1380
270	0	1150
270	1	1226
270	2	1230
270	3	1235
270	4	1243
271	0	1164
271	1	1223
271	2	1231
271	3	1235
271	4	1346
272	0	1143
272	1	1225
272	2	1234
272	3	1235
272	4	1380
273	0	1038
273	1	1226
273	2	1230
273	3	1236
273	4	1243
274	0	1086
274	1	1226
274	2	1233
274	3	1235
274	4	1244
275	0	1086
275	1	1226
275	2	1234
275	3	1235
275	4	1341
276	0	1187
276	1	1223
276	2	1233
276	3	1235
276	4	1278
277	0	1038
277	1	1226
277	2	1231
277	3	1235
277	4	1245
278	0	1009
278	1	1223
278	2	1234
278	3	1235
278	4	1362
279	0	1142
279	1	1223
279	2	1234
279	3	1235
279	4	1397
280	0	1152
280	1	1223
280	2	1231
280	3	1236
280	4	1379
281	0	1187
281	1	1222
281	2	1234
281	3	1235
281	4	1271
282	0	1119
282	1	1223
282	2	1231
282	3	1235
282	4	1346
283	0	1143
283	1	1226
283	2	1234
283	3	1235
283	4	1400
284	0	1119
284	1	1225
284	2	1234
284	3	1235
284	4	1346
285	0	1164
285	1	1223
285	2	1234
285	3	1235
285	4	1429
286	0	1119
286	1	1225
286	2	1234
286	3	1235
286	4	1413
287	0	1086
287	1	1223
287	2	1234
287	3	1235
287	4	1362
288	0	1164
288	1	1223
288	2	1231
288	3	1235
288	4	1365
289	0	1164
289	1	1223
289	2	1234
289	3	1235
289	4	1302
290	0	1136
290	1	1223
290	2	1234
290	3	1235
290	4	1245
291	0	1164
291	1	1223
291	2	1234
291	3	1236
291	4	1362
292	0	1165
292	1	1223
292	2	1234
292	3	1235
292	4	1362
293	0	1208
293	1	1226
293	2	1230
293	3	1235
293	4	1243
294	0	1152
294	1	1223
294	2	1234
294	3	1236
294	4	1302
295	0	1164
295	1	1225
295	2	1234
295	3	1235
295	4	1338
296	0	1025
296	1	1226
296	2	1230
296	3	1235
296	4	1243
297	0	1143
297	1	1223
297	2	1231
297	3	1235
297	4	1265
298	0	1143
298	1	1225
298	2	1234
298	3	1235
298	4	1362
299	0	1208
299	1	1223
299	2	1233
299	3	1235
299	4	1297
300	0	1106
300	1	1226
300	2	1231
300	3	1236
300	4	1244
301	0	1164
301	1	1223
301	2	1234
301	3	1235
301	4	1397
302	0	1025
302	1	1226
302	2	1230
302	3	1236
302	4	1243
303	0	1039
303	1	1226
303	2	1233
303	3	1236
303	4	1243
304	0	1143
304	1	1223
304	2	1231
304	3	1235
304	4	1380
305	0	1143
305	1	1225
305	2	1234
305	3	1236
305	4	1245
306	0	1187
306	1	1223
306	2	1231
306	3	1236
306	4	1270
307	0	1164
307	1	1223
307	2	1234
307	3	1236
307	4	1397
308	0	1164
308	1	1223
308	2	1234
308	3	1235
308	4	1244
309	0	1179
309	1	1227
309	2	1232
309	3	1235
309	4	1243
310	0	1136
310	1	1222
310	2	1234
310	3	1236
310	4	1248
311	0	1119
311	1	1226
311	2	1230
311	3	1235
311	4	1346
312	0	1143
312	1	1223
312	2	1231
312	3	1236
312	4	1243
313	0	1038
313	1	1223
313	2	1230
313	3	1235
313	4	1302
314	0	1164
314	1	1225
314	2	1234
314	3	1236
314	4	1379
315	0	1143
315	1	1226
315	2	1231
315	3	1236
315	4	1346
316	0	1179
316	1	1226
316	2	1230
316	3	1236
316	4	1243
317	0	1174
317	1	1223
317	2	1234
317	3	1235
317	4	1362
318	0	1179
318	1	1226
318	2	1232
318	3	1235
318	4	1278
319	0	1113
319	1	1223
319	2	1234
319	3	1235
319	4	1362
320	0	1175
320	1	1223
320	2	1228
320	3	1236
320	4	1380
321	0	1159
321	1	1223
321	2	1234
321	3	1235
321	4	1397
322	0	1143
322	1	1223
322	2	1234
322	3	1235
322	4	1395
323	0	1164
323	1	1226
323	2	1234
323	3	1235
323	4	1335
324	0	1156
324	1	1223
324	2	1230
324	3	1235
324	4	1326
325	0	1164
325	1	1225
325	2	1234
325	3	1235
325	4	1408
326	0	1164
326	1	1223
326	2	1234
326	3	1235
326	4	1420
327	0	1018
327	1	1223
327	2	1234
327	3	1235
327	4	1362
328	0	1119
328	1	1223
328	2	1234
328	3	1235
328	4	1243
329	0	1119
329	1	1225
329	2	1234
329	3	1235
329	4	1408
330	0	1164
330	1	1223
330	2	1234
330	3	1236
330	4	1278
331	0	1164
331	1	1225
331	2	1234
331	3	1235
331	4	1302
332	0	1086
332	1	1225
332	2	1234
332	3	1235
332	4	1245
333	0	1110
333	1	1226
333	2	1230
333	3	1236
333	4	1244
334	0	1170
334	1	1225
334	2	1234
334	3	1235
334	4	1270
335	0	1143
335	1	1223
335	2	1231
335	3	1235
335	4	1332
336	0	1164
336	1	1223
336	2	1234
336	3	1236
336	4	1420
337	0	1143
337	1	1223
337	2	1234
337	3	1235
337	4	1243
338	0	1164
338	1	1223
338	2	1231
338	3	1235
338	4	1302
339	0	1143
339	1	1223
339	2	1231
339	3	1235
339	4	1244
340	0	1187
340	1	1225
340	2	1234
340	3	1236
340	4	1270
341	0	1129
341	1	1226
341	2	1231
341	3	1235
341	4	1346
342	0	1164
342	1	1223
342	2	1234
342	3	1236
342	4	1420
343	0	1063
343	1	1226
343	2	1230
343	3	1235
343	4	1245
344	0	1063
344	1	1226
344	2	1230
344	3	1235
344	4	1247
345	0	1086
345	1	1226
345	2	1231
345	3	1235
345	4	1245
346	0	1129
346	1	1226
346	2	1233
346	3	1236
346	4	1371
347	0	1164
347	1	1225
347	2	1234
347	3	1236
347	4	1408
348	0	1143
348	1	1223
348	2	1228
348	3	1235
348	4	1312
349	0	1143
349	1	1226
349	2	1231
349	3	1235
349	4	1420
350	0	1143
350	1	1222
350	2	1233
350	3	1236
350	4	1270
351	0	1014
351	1	1226
351	2	1230
351	3	1235
351	4	1243
352	0	1086
352	1	1223
352	2	1233
352	3	1236
352	4	1380
353	0	1038
353	1	1226
353	2	1230
353	3	1235
353	4	1245
354	0	1152
354	1	1223
354	2	1229
354	3	1235
354	4	1379
355	0	1009
355	1	1223
355	2	1234
355	3	1235
355	4	1302
356	0	1136
356	1	1223
356	2	1234
356	3	1235
356	4	1346
357	0	1146
357	1	1223
357	2	1234
357	3	1235
357	4	1362
358	0	1136
358	1	1223
358	2	1231
358	3	1235
358	4	1302
359	0	1038
359	1	1223
359	2	1231
359	3	1236
359	4	1395
360	0	1119
360	1	1225
360	2	1234
360	3	1235
360	4	1346
361	0	1164
361	1	1223
361	2	1234
361	3	1236
361	4	1346
362	0	1164
362	1	1223
362	2	1234
362	3	1236
362	4	1408
363	0	1187
363	1	1222
363	2	1231
363	3	1235
363	4	1420
364	0	1170
364	1	1223
364	2	1234
364	3	1236
364	4	1251
365	0	1164
365	1	1223
365	2	1234
365	3	1235
365	4	1371
366	0	1175
366	1	1223
366	2	1231
366	3	1235
366	4	1287
367	0	1164
367	1	1223
367	2	1231
367	3	1235
367	4	1346
368	0	1164
368	1	1223
368	2	1234
368	3	1235
368	4	1362
369	0	1164
369	1	1223
369	2	1234
369	3	1236
369	4	1302
370	0	1164
370	1	1223
370	2	1234
370	3	1235
370	4	1420
371	0	1164
371	1	1225
371	2	1234
371	3	1235
371	4	1346
372	0	1175
372	1	1222
372	2	1234
372	3	1236
372	4	1284
373	0	1164
373	1	1225
373	2	1230
373	3	1236
373	4	1259
374	0	1152
374	1	1223
374	2	1231
374	3	1236
374	4	1420
375	0	1187
375	1	1225
375	2	1234
375	3	1236
375	4	1270
376	0	1164
376	1	1223
376	2	1234
376	3	1235
376	4	1303
377	0	1164
377	1	1226
377	2	1231
377	3	1236
377	4	1332
378	0	1164
378	1	1223
378	2	1228
378	3	1235
378	4	1397
379	0	1170
379	1	1223
379	2	1234
379	3	1235
379	4	1397
380	0	1152
380	1	1223
380	2	1234
380	3	1235
380	4	1243
381	0	1142
381	1	1223
381	2	1234
381	3	1235
381	4	1243
382	0	1119
382	1	1223
382	2	1234
382	3	1235
382	4	1245
383	0	1038
383	1	1226
383	2	1230
383	3	1235
383	4	1296
384	0	1119
384	1	1223
384	2	1234
384	3	1235
384	4	1286
385	0	1221
385	1	1226
385	2	1230
385	3	1235
385	4	1245
386	0	1164
386	1	1223
386	2	1234
386	3	1235
386	4	1284
387	0	1086
387	1	1223
387	2	1230
387	3	1235
387	4	1270
388	0	1179
388	1	1226
388	2	1230
388	3	1235
388	4	1244
389	0	1164
389	1	1225
389	2	1234
389	3	1235
389	4	1397
390	0	1038
390	1	1226
390	2	1230
390	3	1235
390	4	1322
391	0	1143
391	1	1226
391	2	1234
391	3	1236
391	4	1346
392	0	1143
392	1	1223
392	2	1231
392	3	1235
392	4	1397
393	0	1143
393	1	1223
393	2	1231
393	3	1235
393	4	1326
394	0	1110
394	1	1223
394	2	1234
394	3	1235
394	4	1243
395	0	1175
395	1	1223
395	2	1234
395	3	1236
395	4	1244
396	0	1087
396	1	1222
396	2	1234
396	3	1236
396	4	1243
397	0	1143
397	1	1222
397	2	1234
397	3	1235
397	4	1243
398	0	1143
398	1	1223
398	2	1231
398	3	1235
398	4	1420
399	0	1047
399	1	1226
399	2	1234
399	3	1236
399	4	1362
